0.	0.
0.005	0.003607668149435199
0.01	0.007549818593043965
0.015	0.011843351744490254
0.02	0.016505436638947234
0.025	0.02155347849100463
0.03	0.027005083617437725
0.035	0.03287802171640592
0.04	0.03919018550593973
0.045	0.045959547736450924
0.05	0.0532041156044258
0.055	0.060941882607396324
0.06	0.06919077789368316
0.065	0.0779686131742178
0.07	0.08729302727792226
0.075	0.09718142844659623
0.08	0.1076509344799638
0.085	0.11871831085640078
0.09	0.13039990696982062
0.095	0.14271159063816807
0.1	0.1556686810538691
0.105	0.16928588036133457
0.11	0.18357720406111835
0.115	0.19855591045450463
0.12	0.214234429356047
0.125	0.23062429031481324
0.13	0.24773605059770537
0.135	0.2655792232001363
0.14	0.28416220516044993
0.145	0.3034922064646802
0.15	0.32357517983747053
0.155	0.3444157517231074
0.16	0.3660171547676087
0.165	0.3883811621185218
0.17	0.41150802386348256
0.17500000000000002	0.4353964059315818
0.18	0.4600433317830932
0.185	0.48544412721309926
0.19	0.5115923685929397
0.195	0.5384798348701455
0.2	0.5660964636425961
0.20500000000000002	0.5944303116159706
0.21	0.6234675197451981
0.215	0.6531922833504594
0.22	0.6835868274864161
0.225	0.7146313878297091
0.23	0.7463041973344046
0.23500000000000001	0.7785814788880145
0.24	0.8114374441820004
0.245	0.8448442989903435
0.25	0.878772255027894
0.255	0.9131895485368741
0.26	0.9480624657251665
0.265	0.9833553751540061
0.27	1.0190307671454537
0.275	1.0550493002517534
0.28	1.091369854799416
0.28500000000000003	1.1279495934908073
0.29	1.1647440290152693
0.295	1.2017070985905343
0.3	1.2387912453235204
0.305	1.275947506247773
0.31	1.3131256068628359
0.315	1.3502740619691356
0.32	1.3873402825603685
0.325	1.4242706885044727
0.33	1.4608583522661025
0.335	1.4967919055432772
0.34	1.5324144975367742
0.34500000000000003	1.5676714098223805
0.35000000000000003	1.6025076269382112
0.355	1.6368679706234284
0.36	1.670697236849304
0.365	1.70394033519021
0.37	1.7365424300650043
0.375	1.768449083364254
0.38	1.7996063979656711
0.385	1.8299611616292506
0.39	1.859460990754981
0.395	1.8880544734796216
0.4	1.9156913115851364
0.405	1.942322460689806
0.41000000000000003	1.9679002681940054
0.41500000000000004	1.9923786084560593
0.42	2.0157130146794957
0.425	2.037860807001484
0.43	2.058781216283088
0.435	2.078435503115341
0.44	2.0967870715708843
0.445	2.1138015772489136
0.45	2.1294470291816356
0.455	2.1436938851927194
0.46	2.156515140323013
0.465	2.1678864079650713
0.47000000000000003	2.177785993376573
0.47500000000000003	2.1861949592725187
0.48	2.1930971832278296
0.485	2.1984794066547324
0.49	2.202331275153586
0.495	2.2046453700708706
0.5	2.205417231134205
0.505	2.2046453700708706
0.51	2.202331275153586
0.515	2.198479406654733
0.52	2.1930971832278296
0.525	2.1861949592725187
0.53	2.177785993376572
0.535	2.1678864079650717
0.54	2.1565151403230125
0.545	2.14369388519272
0.55	2.1294470291816343
0.555	2.1138015772489136
0.56	2.096787071570882
0.5650000000000001	2.0784355031153425
0.5700000000000001	2.058781216283088
0.5750000000000001	2.037860807001484
0.58	2.0157130146794957
0.585	1.9923786084560595
0.59	1.9679002681940054
0.595	1.9423224606898062
0.6	1.9156913115851362
0.605	1.8880544734796214
0.61	1.8594609907549808
0.615	1.8299611616292508
0.62	1.799606397965671
0.625	1.768449083364254
0.63	1.7365424300650043
0.635	1.7039403351902103
0.64	1.670697236849304
0.645	1.6368679706234284
0.65	1.6025076269382112
0.655	1.5676714098223796
0.66	1.5324144975367742
0.665	1.4967919055432763
0.67	1.4608583522661025
0.675	1.4242706885044716
0.68	1.3873402825603685
0.685	1.3502740619691342
0.6900000000000001	1.313125606862836
0.6950000000000001	1.2759475062477725
0.7000000000000001	1.23879124532352
0.705	1.201707098590534
0.71	1.16474402901527
0.715	1.1279495934908073
0.72	1.091369854799416
0.725	1.0550493002517534
0.73	1.019030767145454
0.735	0.983355375154006
0.74	0.9480624657251665
0.745	0.9131895485368741
0.75	0.878772255027894
0.755	0.8448442989903435
0.76	0.8114374441820004
0.765	0.7785814788880143
0.77	0.7463041973344041
0.775	0.7146313878297089
0.78	0.683586827486416
0.785	0.6531922833504592
0.79	0.623467519745198
0.795	0.5944303116159704
0.8	0.5660964636425958
0.805	0.5384798348701453
0.81	0.5115923685929392
0.8150000000000001	0.485444127213099
0.8200000000000001	0.46004333178309287
0.8250000000000001	0.4353964059315814
0.8300000000000001	0.4115080238634822
0.835	0.388381162118522
0.84	0.366017154767609
0.845	0.3444157517231074
0.85	0.3235751798374706
0.855	0.3034922064646804
0.86	0.28416220516044993
0.865	0.2655792232001364
0.87	0.24773605059770537
0.875	0.23062429031481324
0.88	0.214234429356047
0.885	0.19855591045450457
0.89	0.1835772040611183
0.895	0.16928588036133455
0.9	0.155668681053869
0.905	0.14271159063816802
0.91	0.13039990696982054
0.915	0.11871831085640067
0.92	0.1076509344799637
0.925	0.09718142844659614
0.93	0.08729302727792217
0.935	0.07796861317421772
0.9400000000000001	0.06919077789368308
0.9450000000000001	0.06094188260739624
0.9500000000000001	0.0532041156044257
0.9550000000000001	0.04595954773645083
0.96	0.03919018550593978
0.965	0.03287802171640596
0.97	0.027005083617437756
0.975	0.02155347849100465
0.98	0.01650543663894725
0.985	0.011843351744490267
0.99	0.007549818593043974
0.995	0.003607668149435203
1.	0.
